Name,Total,Ticket_Value,Price,Maturity,Rate,Payment_Date,Place,Institution,Payment_Method,Issuing_Method,Type
2017年河南省政府定向置换一般债券(一期),24.6823,100.00,100.00,5,3.57,4.14,银行间,河南省政府,年付,荷兰式招标,固定
2017年河南省政府定向置换一般债券(二期),24.6822,100.00,100.00,7,3.71,4.14,银行间,河南省政府,年付,荷兰式招标,固定
2017年河南省政府定向置换专项债券(一期),30.3339,100.00,100.00,5,3.57,4.14,银行间,河南省政府,年付,荷兰式招标,固定
2017年河南省政府定向置换专项债券(二期),30.3338,100.00,100.00,7,3.71,4.14,银行间,河南省政府,年付,荷兰式招标,固定
2017年湖北省政府定向承销发行的置换一般债券(一期),24.5712,100.00,100.00,3,3.65,4.28,银行间,湖北省政府,年付,荷兰式招标,固定
2017年湖北省政府定向承销发行的置换一般债券(二期),24.5712,100.00,100.00,5,3.81,4.28,银行间,湖北省政府,年付,荷兰式招标,固定
2017年湖北省政府定向承销发行的置换一般债券(三期),24.5712,100.00,100.00,7,3.98,4.28,银行间,湖北省政府,年付,荷兰式招标,固定
2017年湖北省政府定向承销发行的置换一般债券(四期),8.1904,100.00,100.00,10,3.97,4.28,银行间,湖北省政府,半年付,荷兰式招标,固定
2017年湖北省政府定向承销发行的置换专项债券(一期),59.0480,100.00,100.00,5,3.81,4.28,银行间,湖北省政府,年付,荷兰式招标,固定
2017年湖北省政府定向承销发行的置换专项债券(二期),23.6192,100.00,100.00,7,3.98,4.28,银行间,湖北省政府,年付,荷兰式招标,固定
2017年湖北省政府定向承销发行的置换专项债券(三期),35.4288,100.00,100.00,10,3.97,4.28,银行间,湖北省政府,半年付,荷兰式招标,固定
2017年江苏省政府定向承销发行的置换一般债券(一期),60.3319,100.00,100.00,5,4.12,5.16,银行间,江苏省政府,年付,荷兰式招标,固定
2017年江苏省政府定向承销发行的置换一般债券(二期),60.3319,100.00,100.00,10,4.17,5.16,银行间,江苏省政府,半年付,荷兰式招标,固定
2017年江苏省政府定向承销发行的置换专项债券(一期),106.4903,100.00,100.00,3,4.06,5.16,银行间,江苏省政府,年付,荷兰式招标,固定
2017年江苏省政府定向承销发行的置换专项债券(二期),106.4902,100.00,100.00,7,4.18,5.16,银行间,江苏省政府,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府定向承销一般债券(一期),30.2446,100.00,100.00,3,3.85,5.10,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年新疆维吾尔自治区政府定向承销一般债券(二期),30.2445,100.00,100.00,7,4.05,5.10,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定
2017年天津市政府定向承销发行的一般债券(一期),13.5000,100.00,100.00,10,4.17,5.16,银行间,天津市政府,半年付,荷兰式招标,固定
2017年天津市政府定向承销发行的专项债券(一期),84.3400,100.00,100.00,5,4.12,5.16,银行间,天津市政府,年付,荷兰式招标,固定
2017年广东省政府定向承销发行的置换一般债券(一期),30.0452,100.00,100.00,3,4.15,05.19,银行间,广东省政府,年付,荷兰式招标,固定
2017年广东省政府定向承销发行的置换一般债券(二期),90.1355,100.00,100.00,5,4.19,05.19,银行间,广东省政府,年付,荷兰式招标,固定
2017年广东省政府定向承销发行的置换一般债券(三期),90.1355,100.00,100.00,7,4.21,05.19,银行间,广东省政府,年付,荷兰式招标,固定
2017年广东省政府定向承销发行的置换一般债券(四期),90.1355,100.00,100.00,10,4.19,05.19,银行间,广东省政府,半年付,荷兰式招标,固定
2017年广东省政府定向承销发行的置换专项债券(二期),48.9847,100.00,100.00,7,4.21,05.19,银行间,广东省政府,年付,荷兰式招标,固定
2017年广东省政府定向承销发行的置换专项债券(三期),73.4770,100.00,100.00,10,4.19,05.19,银行间,广东省政府,半年付,荷兰式招标,固定
2017年贵州省政府定向承销发行一般债券(一期),52.1685,100.00,100.00,3,3.96,5.12,银行间,贵州省政府,年付,荷兰式招标,固定
2017年贵州省政府定向承销发行一般债券(二期),78.2505,100.00,100.00,5,4.02,5.12,银行间,贵州省政府,年付,荷兰式招标,固定
2017年贵州省政府定向承销发行一般债券(三期),78.2505,100.00,100.00,7,4.12,5.12,银行间,贵州省政府,年付,荷兰式招标,固定
2017年贵州省政府定向承销发行一般债券(四期),52.1675,100.00,100.00,10,4.11,5.12,银行间,贵州省政府,半年付,荷兰式招标,固定
2017年贵州省政府定向承销发行专项债券(一期),49.6590,100.00,100.00,3,3.96,5.12,银行间,贵州省政府,年付,荷兰式招标,固定
2017年贵州省政府定向承销发行专项债券(二期),74.4274,100.00,100.00,5,4.02,5.12,银行间,贵州省政府,年付,荷兰式招标,固定
2017年贵州省政府定向承销发行专项债券(三期),74.4274,100.00,100.00,7,4.12,5.12,银行间,贵州省政府,年付,荷兰式招标,固定
2017年贵州省政府定向承销发行专项债券(四期),49.6184,100.00,100.00,10,4.11,5.12,银行间,贵州省政府,半年付,荷兰式招标,固定
2017年重庆市政府定向置换一般债券(一期),40.9800,100.00,100.00,3,4.17,5.18,银行间,重庆市政府,年付,荷兰式招标,固定
2017年重庆市政府定向置换专项债券(一期),39.7000,100.00,100.00,3,4.17,5.18,银行间,重庆市政府,年付,荷兰式招标,固定
2017年重庆市政府定向置换专项债券(二期),72.0000,100.00,100.00,10,4.23,5.18,银行间,重庆市政府,半年付,荷兰式招标,固定
2017年辽宁省政府定向承销一般债券(一期),53.0000,100.00,100.00,3,4.19,5.23,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府定向承销一般债券(二期),79.5000,100.00,100.00,5,4.2,5.23,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府定向承销一般债券(三期),79.5000,100.00,100.00,7,4.23,5.23,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府定向承销一般债券(四期),53.2571,100.00,100.00,10,4.17,5.23,银行间,辽宁省政府,半年付,荷兰式招标,固定
2017年辽宁省政府定向承销专项债券(一期),26.7728,100.00,100.00,3,4.19,5.23,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府定向承销专项债券(二期),43.1000,100.00,100.00,5,4.2,5.23,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府定向承销专项债券(三期),43.1000,100.00,100.00,7,4.23,5.23,银行间,辽宁省政府,年付,荷兰式招标,固定
2017年辽宁省政府定向承销专项债券(四期),29.0720,100.00,100.00,10,4.17,5.23,银行间,辽宁省政府,半年付,荷兰式招标,固定
2017年福建省政府定向承销发行的置换一般债券(一期),5.5333,100.00,100.00,3,4.13,6.8,银行间,福建省政府,年付,荷兰式招标,固定
2017年福建省政府定向承销发行的置换一般债券(二期),16.5975,100.00,100.00,5,4.12,6.8,银行间,福建省政府,年付,荷兰式招标,固定
2017年福建省政府定向承销发行的置换一般债券(三期),16.5975,100.00,100.00,7,4.22,6.8,银行间,福建省政府,年付,荷兰式招标,固定
2017年福建省政府定向承销发行的置换一般债券(四期),16.5975,100.00,100.00,10,4.17,6.8,银行间,福建省政府,半年付,荷兰式招标,固定
2017年福建省政府定向承销发行的置换专项债券(一期),84.2308,100.00,100.00,5,4.12,6.8,银行间,福建省政府,年付,荷兰式招标,固定
2017年福建省政府定向承销发行的置换专项债券(二期),42.1147,100.00,100.00,7,4.22,6.8,银行间,福建省政府,年付,荷兰式招标,固定
2017年福建省政府定向承销发行的置换专项债券(三期),42.1147,100.00,100.00,10,4.17,6.8,银行间,福建省政府,半年付,荷兰式招标,固定
2017年甘肃省政府定向承销发行的置换一般债券(一期),33.6303,100.00,100.00,10,4.16,6.9,银行间,甘肃省政府,半年付,荷兰式招标,固定
2017年甘肃省政府定向承销发行的置换专项债券(一期),38.8429,100.00,100.00,5,4.11,6.9,银行间,甘肃省政府,年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换一般债券(一期),56.2174,100.00,100.00,3,4.13,6.15,银行间,大连市政府,年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换一般债券(二期),1.1682,100.00,100.00,5,4.14,6.15,银行间,大连市政府,年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换一般债券(三期),77.2704,100.00,100.00,7,4.23,6.15,银行间,大连市政府,年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换专项债券(一期),57.8113,100.00,100.00,3,4.13,6.15,银行间,大连市政府,年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换专项债券(二期),11.0800,100.00,100.00,5,4.14,6.15,银行间,大连市政府,年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换专项债券(三期),86.0000,100.00,100.00,7,4.23,6.15,银行间,大连市政府,年付,荷兰式招标,固定
2017年海南省政府置换一般债券(一期),22.1228,100.00,100.00,3,4.12,6.16,银行间,海南省政府,年付,荷兰式招标,固定
2017年海南省政府置换专项债券(一期),9.8025,100.00,100.00,3,4.12,6.16,银行间,海南省政府,年付,荷兰式招标,固定
2017年海南省政府置换专项债券(二期),11.5550,100.00,100.00,10,4.16,6.16,银行间,海南省政府,半年付,荷兰式招标,固定
2017年宁夏回族自治区政府定向承销发行的置换一般债券(一期),4.9702,100.00,100.00,3,4.09,6.23,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定
2017年宁夏回族自治区政府定向承销发行的置换一般债券(二期),10.0000,100.00,100.00,5,4.08,6.23,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定
2017年宁夏回族自治区政府定向承销发行的置换一般债券(三期),10.0000,100.00,100.00,7,4.15,6.23,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定
2017年宁夏回族自治区政府定向承销发行的置换一般债券(四期),10.0000,100.00,100.00,10,4.09,6.23,银行间,宁夏回族自治区政府,半年付,荷兰式招标,固定
2017年宁夏回族自治区政府定向承销发行的置换专项债券(一期),8.4158,100.00,100.00,5,4.08,6.23,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定
2017年河北省政府定向置换一般债券(三期),86.0200,100.00,100.00,10,4.06,7.5,银行间,河北省政府,半年付,荷兰式招标,固定
2017年河北省政府定向置换专项债券(二期),48.0400,100.00,100.00,5,3.99,7.5,银行间,河北省政府,年付,荷兰式招标,固定
2017年河北省政府定向置换专项债券(三期),48.0400,100.00,100.00,10,4.06,7.5,银行间,河北省政府,半年付,荷兰式招标,固定
2017年广西壮族自治区政府定向承销发行置换一般债券(五期),6.5605,100.00,100.00,5,4.07,7.12,银行间,广西壮族自治区政府,年付,荷兰式招标,固定
2017年广西壮族自治区政府定向承销发行置换专项债券(四期),14.7456,100.00,100.00,5,4.07,7.12,银行间,广西壮族自治区政府,年付,荷兰式招标,固定
2017年青岛市政府定向承销的一般债券(一期),7.1122,100.00,100.00,3,4.04,7.26,银行间,青岛市政府,年付,荷兰式招标,固定
2017年青岛市政府定向承销的一般债券(二期),21.3366,100.00,100.00,5,4.07,7.26,银行间,青岛市政府,年付,荷兰式招标,固定
2017年青岛市政府定向承销的一般债券(三期),21.3366,100.00,100.00,7,4.2,7.26,银行间,青岛市政府,年付,荷兰式招标,固定
2017年青岛市政府定向承销的一般债券(四期),21.3366,100.00,100.00,10,4.15,7.26,银行间,青岛市政府,半年付,荷兰式招标,固定
2017年青岛市政府定向承销的专项债券(一期),14.6645,100.00,100.00,5,4.07,7.26,银行间,青岛市政府,年付,荷兰式招标,固定
2017年青岛市政府定向承销的专项债券(二期),5.8658,100.00,100.00,7,4.2,7.26,银行间,青岛市政府,年付,荷兰式招标,固定
2017年青岛市政府定向承销的专项债券(三期),8.7987,100.00,100.00,10,4.15,7.26,银行间,青岛市政府,半年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换一般债券(四期),82.2145,100.00,100.00,5,4.11,8.10,银行间,大连市政府,年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换一般债券(五期),61.9680,100.00,100.00,10,4.18,8.10,银行间,大连市政府,半年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换专项债券(四期),10.0000,100.00,100.00,3,3.99,8.10,银行间,大连市政府,年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换专项债券(五期),74.8925,100.00,100.00,5,4.11,8.10,银行间,大连市政府,年付,荷兰式招标,固定
2017年大连市政府定向承销发行的置换专项债券(六期),46.6456,100.00,100.00,10,4.18,8.10,银行间,大连市政府,半年付,荷兰式招标,固定
2017年湖北省政府定向承销发行政府一般债券(五期),47.0000,100.00,100.00,5,4.15,8.17,银行间,湖北省政府,年付,荷兰式招标,固定
2017年湖北省政府定向承销发行政府专项债券(四期),27.0000,100.00,100.00,10,4.18,8.17,银行间,湖北省政府,半年付,荷兰式招标,固定
2017年海南省政府置换一般债券(二期),21.3565,100.00,100.00,3,3.99,8.18,银行间,海南省政府,年付,荷兰式招标,固定
2017年海南省政府置换一般债券(三期),55.0000,100.00,100.00,5,4.14,8.18,银行间,海南省政府,年付,荷兰式招标,固定
2017年海南省政府置换一般债券(四期),55.0000,100.00,100.00,7,4.23,8.18,银行间,海南省政府,年付,荷兰式招标,固定
2017年海南省政府置换一般债券(五期),40.0000,100.00,100.00,10,4.16,8.18,银行间,海南省政府,半年付,荷兰式招标,固定
2017年海南省政府置换专项债券(三期),20.8287,100.00,100.00,5,4.14,8.18,银行间,海南省政府,年付,荷兰式招标,固定
2017年海南省政府置换专项债券(四期),18.4555,100.00,100.00,7,4.23,8.18,银行间,海南省政府,年付,荷兰式招标,固定
2017年内蒙古自治区政府定向承销发行的一般债券(五期),4.3949,100.00,100.00,3,4.03,8.22,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2017年内蒙古自治区政府定向承销发行的一般债券(六期),13.0000,100.00,100.00,5,4.15,8.22,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2017年内蒙古自治区政府定向承销发行的一般债券(七期),13.0000,100.00,100.00,7,4.26,8.22,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
2017年内蒙古自治区政府定向承销发行的一般债券(八期),13.0000,100.00,100.00,10,4.17,8.22,银行间,内蒙古自治区政府,半年付,荷兰式招标,固定
2017年内蒙古自治区政府定向承销发行的专项债券(三期),47.7162,100.00,100.00,5,4.15,8.22,银行间,内蒙古自治区政府,年付,荷兰式招标,固定
