Name,Total,Price,Maturity,Rate,Payment_Date,Place,Institution,Payment_Method,Issuing_Method,Type,Year,Payment_Interval,isGov,Real_Interest,Inflation,Duration
2017年浙江省嘉兴市土地储备专项债券(1期)-2017年浙江省政府专项债券(18期),8.3,100.0,5.0,3.77,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.77,7.5,4.649657461885032
2017年浙江省金华市土地储备专项债券(1期)-2017年浙江省政府专项债券(19期),27.3,100.0,5.0,3.77,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.77,7.5,4.649657461885032
2017年浙江省舟山市土地储备专项债券(1期)-2017年浙江省政府专项债券(20期),2.5,100.0,5.0,3.7,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.7,7.5,4.655706566084273
2017年浙江省台州市土地储备专项债券(1期)-2017年浙江省政府专项债券(21期),35.6,100.0,5.0,3.77,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.77,7.5,4.649657461885032
2017年山西省政府一般债券(六期),15.83,100.0,3.0,3.58,9.6,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.58,7.5,2.8975066066001465
2017年山西省政府一般债券(七期),100.0,100.0,10.0,3.93,9.6,银行间,山西省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.968612249999981,7.5,8.380202418642652
2017年山西省太原市土地储备专项债券(一期)—2017年山西省政府专项债券(五期),11.0,100.0,5.0,3.62,9.6,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.62,7.5,4.662639674085782
2017年山西省大同市土地储备专项债券(一期)—2017年山西省政府专项债券(六期),2.0,100.0,5.0,3.72,9.6,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.72,7.5,4.653976599535103
2017年山西省晋城市土地储备专项债券(一期)—2017年山西省政府专项债券(七期),0.6,100.0,5.0,3.77,9.6,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.77,7.5,4.649657461885032
2017年山西省晋中市土地储备专项债券(一期)—2017年山西省政府专项债券(八期),9.0,100.0,5.0,3.62,9.6,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.62,7.5,4.662639674085782
2017年山西省临汾市土地储备专项债券(一期)―2017年山西省政府专项债券(九期),1.0,100.0,5.0,3.77,9.6,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.77,7.5,4.649657461885032
2017年山西省运城市土地储备专项债券(一期)—2017年山西省政府专项债券(十期),0.2,100.0,5.0,3.62,9.6,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.62,7.5,4.662639674085782
2017年山西省本级收费公路专项债券(一期)-2017年山西省政府专项债券(十一期),30.0,100.0,10.0,4.12,9.6,银行间,山西省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.162435999999992,7.5,8.312967006285776
2017年贵州省政府一般债券(七期),82.0,100.0,3.0,3.83,9.8,银行间,贵州省政府,年付,荷兰式招标,固定,2017,1.0,0,3.83,7.5,2.8906990084817465
2017年贵州省政府一般债券(八期),57.0,100.0,5.0,3.88,9.8,银行间,贵州省政府,年付,荷兰式招标,固定,2017,1.0,0,3.88,7.5,4.640184330226044
2017年贵州省政府一般债券(九期),123.0,100.0,7.0,4.01,9.8,银行间,贵州省政府,年付,荷兰式招标,固定,2017,1.0,0,4.01,7.5,6.240430712024153
2017年贵州省政府一般债券(十期),38.0,100.0,10.0,3.95,9.8,银行间,贵州省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.9890062499999823,7.5,8.373082325613812
2017年河北省政府定向置换一般债券(一期),59.96,100.0,3.0,3.3,3.2,银行间,河北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.3,7.5,2.9051831665399988
2017年河北省政府定向置换一般债券(二期),59.98,100.0,5.0,3.45,3.2,银行间,河北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.45,7.5,4.677443195636526
2017年河北省政府定向置换专项债券(一期),25.88,100.0,3.0,3.3,3.2,银行间,河北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.3,7.5,2.9051831665399988
2017年四川省政府定向承销置换一般债券(一期),47.967,100.0,3.0,3.36,3.21,银行间,四川省政府,年付,荷兰式招标,固定,2017,1.0,0,3.36,7.5,2.90353353334164
2017年四川省政府定向承销置换一般债券(二期),47.967,100.0,5.0,3.59,3.21,银行间,四川省政府,年付,荷兰式招标,固定,2017,1.0,0,3.59,7.5,4.665245063766944
2017年四川省政府定向承销置换一般债券(三期),47.967,100.0,7.0,3.68,3.21,银行间,四川省政府,年付,荷兰式招标,固定,2017,1.0,0,3.68,7.5,6.2971909348255295
2017年四川省政府定向承销置换一般债券(四期),15.989,100.0,100.0,3.87,3.21,银行间,四川省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.907442249999993,7.5,25.998080111191694
2017年四川省政府定向承销置换专项债券(一期),65.014,100.0,3.0,3.36,3.21,银行间,四川省政府,年付,荷兰式招标,固定,2017,1.0,0,3.36,7.5,2.90353353334164
2017年四川省政府定向承销置换专项债券(二期),65.014,100.0,5.0,3.59,3.21,银行间,四川省政府,年付,荷兰式招标,固定,2017,1.0,0,3.59,7.5,4.665245063766944
2017年四川省政府定向承销置换专项债券(三期),65.014,100.0,7.0,3.68,3.21,银行间,四川省政府,年付,荷兰式招标,固定,2017,1.0,0,3.68,7.5,6.2971909348255295
2017年四川省政府定向承销置换专项债券(四期),21.668,100.0,10.0,3.87,3.21,银行间,四川省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.907442249999993,7.5,8.401623391871865
2017年陕西省政府定向承销发行一般债券(一期),33.1717,100.0,10.0,3.79,3.29,银行间,陕西省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.8259102500000086,7.5,8.430326969152386
2017年陕西省政府定向承销发行专项债券(一期),23.2553,100.0,3.0,3.46,3.29,银行间,陕西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.46,7.5,2.900789796564857
2017年陕西省政府定向承销发行专项债券(二期),34.8835,100.0,5.0,3.6,3.29,银行间,陕西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.6,7.5,4.66437626821388
2017年陕西省政府定向承销发行专项债券(三期),34.8835,100.0,7.0,3.71,3.29,银行间,陕西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,6.291991684288682
2017年陕西省政府定向承销发行专项债券(四期),23.774,100.0,10.0,3.79,3.29,银行间,陕西省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.8259102500000086,7.5,8.430326969152386
2017年浙江省政府定向发行置换一般债券(一期),32.146,100.0,5.0,3.58,3.31,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.58,7.5,4.666114191869426
2017年浙江省政府定向发行置换一般债券(二期),32.146,100.0,7.0,3.7,3.31,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.7,7.5,6.293723890203524
2017年浙江省政府定向发行置换一般债券(三期),42.8613,100.0,10.0,3.77,3.31,银行间,浙江省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.805532249999999,7.5,8.437528388934613
2017年浙江省政府定向发行置换专项债券(一期),110.8896,100.0,5.0,3.58,3.31,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.58,7.5,4.666114191869426
2017年浙江省政府定向发行置换专项债券(二期),44.3558,100.0,7.0,3.7,3.31,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.7,7.5,6.293723890203524
2017年浙江省政府定向发行置换专项债券(三期),66.5338,100.0,10.0,3.77,3.31,银行间,浙江省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.805532249999999,7.5,8.437528388934613
2017年北京市政府定向承销发行的置换一般债券(一期),5.5706,100.0,3.0,3.46,3.29,银行间,北京市政府,年付,荷兰式招标,固定,2017,1.0,0,3.46,7.5,2.900789796564857
2017年北京市政府定向承销发行的置换一般债券(二期),5.4492,100.0,5.0,3.6,3.29,银行间,北京市政府,年付,荷兰式招标,固定,2017,1.0,0,3.6,7.5,4.66437626821388
2017年北京市政府定向承销发行的置换一般债券(三期),6.0,100.0,7.0,3.71,3.29,银行间,北京市政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,6.291991684288682
2017年北京市政府定向承销发行的置换一般债券(四期),5.4,100.0,10.0,3.79,3.29,银行间,北京市政府,半年付,荷兰式招标,固定,2017,0.5,0,3.8259102500000086,7.5,8.430326969152386
2017年北京市政府定向承销发行的置换专项债券(一期),137.41,100.0,3.0,3.46,3.29,银行间,北京市政府,年付,荷兰式招标,固定,2017,1.0,0,3.46,7.5,2.900789796564857
2017年北京市政府定向承销发行的置换专项债券(二期),92.0,100.0,5.0,3.6,3.29,银行间,北京市政府,年付,荷兰式招标,固定,2017,1.0,0,3.6,7.5,4.66437626821388
2017年北京市政府定向承销发行的置换专项债券(三期),87.0,100.0,7.0,3.71,3.29,银行间,北京市政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,6.291991684288682
2017年北京市政府定向承销发行的置换专项债券(四期),17.65,100.0,10.0,3.79,3.29,银行间,北京市政府,半年付,荷兰式招标,固定,2017,0.5,0,3.8259102500000086,7.5,8.430326969152386
2017年安徽省政府定向承销发行的置换一般债券(一期),17.0165,100.0,3.0,3.5,3.31,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,3.5,7.5,2.8996942752456305
2017年安徽省政府定向承销发行的置换一般债券(二期),48.0,100.0,5.0,3.58,3.31,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,3.58,7.5,4.666114191869426
2017年安徽省政府定向承销发行的置换一般债券(三期),48.0,100.0,7.0,3.7,3.31,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,3.7,7.5,6.293723890203524
2017年安徽省政府定向承销发行的置换一般债券(四期),48.0,100.0,10.0,3.77,3.31,银行间,安徽省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.805532249999999,7.5,8.437528388934613
2017年安徽省政府定向承销发行的置换专项债券(一期),76.8663,100.0,5.0,3.58,3.31,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,3.58,7.5,4.666114191869426
2017年安徽省政府定向承销发行的置换专项债券(二期),76.0,100.0,7.0,3.7,3.31,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,3.7,7.5,6.293723890203524
2017年山东省政府定向承销发行的置换一般债券(一期),150.225,100.0,7.0,3.69,4.1,银行间,山东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.69,7.5,6.295456973527127
2017年山东省政府定向承销发行的置换一般债券(二期),150.225,100.0,10.0,3.75,4.1,银行间,山东省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.785156249999999,7.5,8.444740054576522
2017年山东省政府定向承销发行的置换专项债券(一期),105.495,100.0,7.0,3.69,4.1,银行间,山东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.69,7.5,6.295456973527127
2017年山东省政府定向承销发行的置换专项债券(二期),105.495,100.0,10.0,3.75,4.1,银行间,山东省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.785156249999999,7.5,8.444740054576522
2017年吉林省政府定向承销发行的(置换)专项债券(一期),131.4425,100.0,5.0,3.56,4.1,银行间,吉林省政府,年付,荷兰式招标,固定,2017,1.0,0,3.56,7.5,4.667853446393488
2017年青海省政府定向承销发行的置换一般债券(一期),10.5578,100.0,3.0,3.49,4.19,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,3.49,7.5,2.8999680500237344
2017年青海省政府定向承销发行的置换一般债券(二期),23.5499,100.0,5.0,3.62,4.19,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,3.62,7.5,4.662639674085782
2017年青海省政府定向承销发行的置换一般债券(三期),23.55,100.0,7.0,3.75,4.19,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,3.75,7.5,6.285071623411304
2017年青海省政府定向承销发行的置换一般债券(四期),23.55,100.0,10.0,3.83,4.19,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,3.83,7.5,8.493267514829489
2017年青海省政府定向承销发行的置换专项债券(一期),7.1885,100.0,3.0,3.49,4.19,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,3.49,7.5,2.8999680500237344
2017年青海省政府定向承销发行的置换专项债券(二期),9.93,100.0,5.0,3.62,4.19,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,3.62,7.5,4.662639674085782
2017年青海省政府定向承销发行的置换专项债券(三期),7.182,100.0,7.0,3.75,4.19,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,3.75,7.5,6.285071623411304
2017年青海省政府定向承销发行的置换专项债券(四期),9.93,100.0,10.0,3.83,4.19,银行间,青海省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.8666722499999917,7.5,8.415954795746067
2017年内蒙古自治区政府定向置换一般债券(一期),7.9763,100.0,3.0,3.48,4.18,银行间,内蒙古自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.48,7.5,2.900241895152669
2017年内蒙古自治区政府定向置换一般债券(二期),22.75,100.0,5.0,3.6,4.18,银行间,内蒙古自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.6,7.5,4.66437626821388
2017年内蒙古自治区政府定向置换一般债券(三期),22.75,100.0,7.0,3.73,4.18,银行间,内蒙古自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.73,7.5,6.288529902423283
2017年内蒙古自治区政府定向置换一般债券(四期),22.75,100.0,10.0,3.81,4.18,银行间,内蒙古自治区政府,半年付,荷兰式招标,固定,2017,0.5,0,3.8462902500000062,7.5,8.423135777365696
2017年内蒙古自治区政府定向置换专项债券(一期),23.1115,100.0,5.0,3.6,4.18,银行间,内蒙古自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.6,7.5,4.66437626821388
2017年内蒙古自治区政府定向置换专项债券(二期),23.1115,100.0,10.0,3.81,4.18,银行间,内蒙古自治区政府,半年付,荷兰式招标,固定,2017,0.5,0,3.8462902500000062,7.5,8.423135777365696
2017年黑龙江省政府定向置换一般债券(一期),34.7398,100.0,3.0,3.47,4.13,银行间,黑龙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.47,7.5,2.900515810657888
2017年黑龙江省政府定向置换一般债券(二期),62.3345,100.0,5.0,3.56,4.13,银行间,黑龙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.56,7.5,4.667853446393488
2017年黑龙江省政府定向置换一般债券(三期),63.8547,100.0,7.0,3.71,4.13,银行间,黑龙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,6.291991684288682
2017年黑龙江省政府定向置换一般债券(四期),53.69,100.0,10.0,3.8,4.13,银行间,黑龙江省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.8360999999999867,7.5,8.426730095874722
2017年黑龙江省政府定向置换专项债券(一期),7.9685,100.0,3.0,3.47,4.13,银行间,黑龙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.47,7.5,2.900515810657888
2017年黑龙江省政府定向置换专项债券(二期),30.9155,100.0,5.0,3.56,4.13,银行间,黑龙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.56,7.5,4.667853446393488
2017年黑龙江省政府定向置换专项债券(三期),18.0,100.0,7.0,3.71,4.13,银行间,黑龙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,6.291991684288682
2017年黑龙江省政府定向置换专项债券(四期),18.0,100.0,10.0,3.8,4.13,银行间,黑龙江省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.8360999999999867,7.5,8.426730095874722
2017年河南省政府定向置换一般债券(一期),24.6823,100.0,5.0,3.57,4.14,银行间,河南省政府,年付,荷兰式招标,固定,2017,1.0,0,3.57,7.5,4.666983652689011
2017年河南省政府定向置换一般债券(二期),24.6822,100.0,7.0,3.71,4.14,银行间,河南省政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,6.291991684288682
2017年河南省政府定向置换专项债券(一期),30.3339,100.0,5.0,3.57,4.14,银行间,河南省政府,年付,荷兰式招标,固定,2017,1.0,0,3.57,7.5,4.666983652689011
2017年河南省政府定向置换专项债券(二期),30.3338,100.0,7.0,3.71,4.14,银行间,河南省政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,6.291991684288682
2017年湖北省政府定向承销发行的置换一般债券(一期),24.5712,100.0,3.0,3.65,4.28,银行间,湖北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.65,7.5,2.8955960784012587
2017年湖北省政府定向承销发行的置换一般债券(二期),24.5712,100.0,5.0,3.81,4.28,银行间,湖北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.81,7.5,4.646208084638759
2017年湖北省政府定向承销发行的置换一般债券(三期),24.5712,100.0,7.0,3.98,4.28,银行间,湖北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.98,7.5,6.2455517286267375
2017年湖北省政府定向承销发行的置换一般债券(四期),8.1904,100.0,10.0,3.97,4.28,银行间,湖北省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.009402249999994,7.5,8.365972318944287
2017年湖北省政府定向承销发行的置换专项债券(一期),59.048,100.0,5.0,3.81,4.28,银行间,湖北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.81,7.5,4.646208084638759
2017年湖北省政府定向承销发行的置换专项债券(二期),23.6192,100.0,7.0,3.98,4.28,银行间,湖北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.98,7.5,6.2455517286267375
2017年湖北省政府定向承销发行的置换专项债券(三期),35.4288,100.0,10.0,3.97,4.28,银行间,湖北省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.009402249999994,7.5,8.365972318944287
2017年江苏省政府定向承销发行的置换一般债券(一期),60.3319,100.0,5.0,4.12,5.16,银行间,江苏省政府,年付,荷兰式招标,固定,2017,1.0,0,4.12,7.5,4.619653028237267
2017年江苏省政府定向承销发行的置换一般债券(二期),60.3319,100.0,10.0,4.17,5.16,银行间,江苏省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.213472250000017,7.5,8.295423159110062
2017年江苏省政府定向承销发行的置换专项债券(一期),106.4903,100.0,3.0,4.06,5.16,银行间,江苏省政府,年付,荷兰式招标,固定,2017,1.0,0,4.06,7.5,2.8844743875310486
2017年江苏省政府定向承销发行的置换专项债券(二期),106.4902,100.0,7.0,4.18,5.16,银行间,江苏省政府,年付,荷兰式招标,固定,2017,1.0,0,4.18,7.5,6.2115573937706055
